"Deal - ID","Person - ID","Deal - Deal created","Deal - Stage","Deal - Status","Deal - Lost reason","Deal - Nazwa kursu","Deal - Termin zakończenia kursu","Deal - Certyfikat - numer","Deal - Źródło finansowania","Person - Znaleziona praca - czy znalazł pracę","Person - Znaleziona praca - czy związana z kursem","Person - Znaleziona praca - czy się przebranżowił"
"132574","152425","2022-03-16 12:40:00","Propozycja konsultacji","Lost","4.4 Przeterminowani","Java Developer - Pełny kurs","2022-10-22","","Własne","","",""
"117051","152406","2022-03-16 11:01:47","Odbyte konsultacje","Open","","_old_Scrum Master","2022-05-08","'2022.05/37","Santander","Tak","Tak","Tak"
"132573","153478","2022-03-15 20:37:45","Propozycja konsultacji","Lost","4.4 Przeterminowani","Java Developer - Pełny kurs","2022-10-22","2022/7/38 2023/5/19","Santander","","",""
"132572","126978","2022-03-15 16:51:59","Propozycja konsultacji","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2022-09-24","","Santander","","",""
"117015","147940","2022-03-15 15:23:30","Przekazani do partnerów","Won","","_old_Scrum Master","2022-05-08","'2022.05/12","Własne","Tak","Tak","Tak"
"116845","146988","2022-03-11 14:28:46","Kandydaci","Open","","_old_Product Owner","2022-04-10","'2022.04/32","Własne","Tak","Nie","Nie"
"116830","149086","2022-03-11 09:51:14","Po konsultacji CV","Lost","4.3 Samodzielnie znalazł pracę","_old_Scrum Master","2022-02-27","'2022.03/25","Orange","Tak","Nie","Tak"
"116622","152954","2022-03-08 14:35:12","Kandydaci","Lost","4.3 Samodzielnie znalazł pracę","_old_Scrum Master","2022-05-08","'2022.05/36","Amazon","Tak","Tak","Tak"
"116616","150144","2022-03-08 13:49:13","Kandydaci","Open","","Data Science","2022-07-10","2022/8/69","Santander","Tak","Tak","Tak"
"116615","152821","2022-03-08 12:57:32","Kandydaci","Open","","_old_Scrum Master","2022-05-08","'2022.05/14","Własne","Tak","Tak","Tak"
"116607","152940","2022-03-08 09:52:10","Propozycja konsultacji","Lost","4.1 Niezainteresowany wsparciem HR","Java Developer - Pełny kurs","2022-02-13","'2022.03/11","Uniwersytet Sukcesu","","",""
"132560","150542","2022-03-07 14:32:03","Propozycja konsultacji","Lost","4.4 Przeterminowani","Python Developer","2022-07-30","","Własne","","",""
"116564","152877","2022-03-07 12:33:17","Propozycja konsultacji","Lost","4.4 Przeterminowani","_old_Scrum Master","2022-05-08","2022.05.17","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"116554","146736","2022-03-07 10:12:10","Kandydaci","Open","","Python Developer","2022-06-12","2022/6/65","Własne","Tak","Tak","Nie"
"116522","150362","2022-03-06 17:19:52","Kandydaci","Open","","Tester Oprogramowania","2022-05-29","2022.06/31","Własne","Tak","Nie","Nie"
"116489","151407","2022-03-04 23:01:17","Odbyte konsultacje","Open","","UX Designer","2022-07-10","2022/8/49","Własne","Nie","",""
"116469","140254","2022-03-04 14:46:08","Propozycja konsultacji","Lost","4.4 Przeterminowani","Tester Automatyzujący","2022-06-19","2022/8/25","Amazon","Brak informacji","Brak informacji","Brak informacji"
"116446","152285","2022-03-03 21:37:44","Kandydaci","Open","","_old_Product Owner","2022-04-10","'2022.04/35","Własne","Tak","Tak","Tak"
"116286","151017","2022-02-28 15:17:53","Odbyte konsultacje","Open","","Tester Oprogramowania","2022-04-24","'2022.05/20","Własne","Tak","Tak","Tak"
"132559","152451","2022-02-28 08:43:25","Propozycja konsultacji","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2022-04-23","'2022.06/01","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"116233","152379","2022-02-26 19:02:07","Odbyte konsultacje","Lost","4.3 Samodzielnie znalazł pracę","Tester Oprogramowania","2022-05-29","2022.06.33","Amazon","Tak","Tak","Tak"
"132558","152303","2022-02-25 12:40:30","Propozycja konsultacji","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2022-08-27","","Amazon","Brak informacji","Brak informacji","Brak informacji"
"116106","152203","2022-02-23 22:13:47","Odbyte konsultacje","Open","","Business Intelligence","2022-05-22","2022.06/16","Własne","Tak","Tak","Tak"
"115940","152130","2022-02-23 13:55:05","Propozycja konsultacji","Lost","4.4 Przeterminowani","_old_Scrum Master","2022-04-03","'2022.04/05","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"115797","149735","2022-02-22 11:56:34","Odbyte konsultacje","Open","","Business Intelligence","2022-06-26","2022/7/25","Santander","Tak","Tak","Tak"
"115753","135818","2022-02-21 15:24:19","Odbyte konsultacje","Open","","Tester Oprogramowania","2022-04-24","'2022.05/25","Santander","Brak informacji","Brak informacji","Brak informacji"
"115722","151753","2022-02-20 22:20:02","Kandydaci","Open","","Frontend Developer - Pełny kurs","2022-06-26","2022/7/3; 2022/7/5","Własne","Tak","Tak","Tak"
"115658","151679","2022-02-19 14:06:10","Propozycja konsultacji","Lost","4.4 Przeterminowani","Tester Oprogramowania","2022-04-24","'2022.05/24","Amazon","Brak informacji","Brak informacji","Brak informacji"
"115614","151204","2022-02-18 13:04:17","Propozycja konsultacji","Lost","4.4 Przeterminowani","_old_Scrum Master","2022-04-03","'2022.04/14","Własne","","",""
"115581","151499","2022-02-17 18:07:59","Zakwalifikowani","Lost","4.1 Niezainteresowany wsparciem HR","Tester Oprogramowania","2022-03-27","'2022.04/07","Orange","","",""
"115560","151118","2022-02-17 18:07:05","Zakwalifikowani","Lost","4.1 Niezainteresowany wsparciem HR","Tester Oprogramowania","2022-03-27","'2022.04/06","Orange","","",""
"115442","147353","2022-02-16 22:23:32","Propozycja konsultacji","Lost","4.4 Przeterminowani","Tester Oprogramowania","2022-04-24","'2022.06/09","Santander","","",""
"115438","111948","2022-02-16 21:30:17","Kandydaci","Open","","_old_Scrum Master","2022-04-03","'2022.04/04","Własne","Tak","Tak","Tak"
"115410","151358","2022-02-16 15:35:17","Propozycja konsultacji","Lost","4.4 Przeterminowani","Tester Oprogramowania","2022-04-24","'2022.05/29","Amazon","Brak informacji","Brak informacji","Brak informacji"
"115400","151293","2022-02-16 13:46:42","Kandydaci","Open","","_old_Scrum Master","2022-04-03","'2022.04/15","Własne","Tak","Tak","Tak"
"115297","151085","2022-02-14 15:35:45","Odbyte konsultacje","Open","","_old_Product Owner","2022-04-10","'2022.04/34","Własne","Tak - awans w pracy","Tak","Tak"
"115266","151042","2022-02-14 09:23:31","Kandydaci","Open","","Frontend Developer - Pełny kurs","2022-07-24","2022/8/16; 2022/8/17","Urząd Pracy","Brak informacji","",""
"132557","149973","2022-02-11 14:45:18","Odbyte konsultacje","Open","","_old_UX Designer Hybrydowy","2022-05-21","2022/6/13","Własne","Tak","Tak","Tak"
"114942","140019","2022-02-08 23:14:15","Propozycja konsultacji","Lost","4.4 Przeterminowani","Java Developer - First Project","2022-05-22","2022.06/28","Santander","Tak","Tak","Tak"
"114663","150317","2022-02-07 16:05:54","Kandydaci","Open","","Tester Oprogramowania","2022-05-29","2022.06/39","Amazon","Nie - nadal w tej samej pracy","Nie","Nie"
"114649","150318","2022-02-07 12:28:38","Propozycja konsultacji","Lost","4.1 Niezainteresowany wsparciem HR","_old_Scrum Master","2022-01-16","'2022.01/33","Uniwersytet Sukcesu","","",""
"114648","148839","2022-02-07 12:26:15","Analiza CV","Lost","4.5 Urwany kontakt","_old_Scrum Master","2022-01-16","'2022.01/32","Uniwersytet Sukcesu","Tak","Nie","Nie"
"114645","150316","2022-02-07 12:19:34","Kandydaci","Open","","_old_Scrum Master","2022-01-16","'2022.01/30","Uniwersytet Sukcesu","Nie","",""
"114644","150314","2022-02-07 12:17:18","Odbyte konsultacje","Open","","_old_Scrum Master","2022-01-16","'2022.01/29","Uniwersytet Sukcesu","Nie","",""
"114643","150313","2022-02-07 12:08:40","Kandydaci","Open","","_old_Scrum Master","2022-01-16","'2022.01/28","Uniwersytet Sukcesu","Tak","Nie","Tak"
"114611","150231","2022-02-06 12:43:49","Kandydaci","Open","","Data Science","2022-11-20","2022.01/22","Własne","Tak","Tak","Tak"
"114274","149766","2022-02-01 08:58:18","Odbyte konsultacje","Open","","_old_Scrum Master","2022-04-03","'2022.04/44","Własne","Tak","Tak","Nie"
"114242","149361","2022-01-31 14:17:09","Propozycja konsultacji","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2022-06-26","2022/7/34; 2022/7/40","Własne","","",""
"114226","88717","2022-01-31 11:32:20","Kandydaci","Open","","Tester Oprogramowania","2022-03-27","'2022.04/19","Własne","Tak","Tak","Tak"
"114199","149435","2022-01-30 21:04:36","Odbyte konsultacje","Open","","Data Science","2022-05-15","2022/9/16","Santander","Tak","Nie","Nie"
"114189","148624","2022-01-30 18:21:39","Propozycja konsultacji","Lost","4.4 Przeterminowani","Business Intelligence","2022-05-08","2022/7/30","Santander","Brak informacji","",""
"114071","149431","2022-01-28 10:34:37","Odbyte konsultacje","Open","","_old_Scrum Master","2022-04-03","'2022.04/38","Pracodawca","Tak","Nie","Nie"
"114037","146032","2022-01-27 18:48:58","Odbyte konsultacje","Open","","Tester Oprogramowania","2022-03-27","'2022.04/23","Santander","Tak","Nie","Nie"
"113967","149334","2022-01-27 11:53:53","Propozycja konsultacji","Lost","4.4 Przeterminowani","Tester Oprogramowania","2022-04-24","'2022.05/18","Amazon","Brak informacji","Brak informacji","Brak informacji"
"113962","149325","2022-01-27 09:55:38","Odbyte konsultacje","Open","","_old_Scrum Master","2022-04-03","'2022.04/13","Amazon","Tak","Tak","Tak"
"113955","149310","2022-01-27 01:38:17","Propozycja konsultacji","Lost","4.4 Przeterminowani","Python Developer","2022-06-12","2022/7/9","Santander","","",""
"113803","149065","2022-01-25 15:48:46","Propozycja konsultacji","Lost","4.4 Przeterminowani","_old_Scrum Master","2022-02-27","'2022.04/10","Uniwersytet Sukcesu","","",""
"113800","149060","2022-01-25 15:04:38","Kandydaci","Open","","UX Designer","2022-05-08","'2022.06/07","Pracodawca","Tak","Tak","Tak"
"113794","149051","2022-01-25 14:20:48","Propozycja konsultacji","Lost","4.1 Niezainteresowany wsparciem HR","_old_Product Owner","2022-02-13","'2022.02/04","Pracodawca","","",""
"113778","149023","2022-01-25 09:50:11","Po rozmowie 2","Lost","4.3 Samodzielnie znalazł pracę","Tester Oprogramowania","2022-03-13","'2022.03/48","Orange","Tak","Tak","Tak"
"113777","149022","2022-01-25 09:45:59","Kandydaci","Open","","Tester Oprogramowania","2022-03-13","'2022.03/51","Orange","Nie","",""
"113744","126927","2022-01-24 14:20:39","Odbyte konsultacje","Open","","Tester Oprogramowania","2022-04-24","'2022.05/19","Inne","Tak","Tak","Tak"
"113689","148850","2022-01-23 17:26:23","Kandydaci","Open","","Business Intelligence","2022-05-22","2022/6/55","Orange","Brak informacji","","Brak informacji"
"113432","148475","2022-01-20 16:27:40","Po konsultacji CV","Lost","4.3 Samodzielnie znalazł pracę","Python Developer","2022-04-24","'2022.05/40","Orange","","",""
"112867","138218","2022-01-18 15:07:35","Odbyte konsultacje","Open","","UX Designer","2022-05-08","'2022.06/06","Własne","Tak","Nie","Nie"
"112861","122172","2022-01-18 14:39:05","Kandydaci","Open","","Data Science","2022-05-15","2022/6/52","Santander","Tak","Tak","Tak"
"112858","148181","2022-01-18 13:45:07","Odbyte konsultacje","Open","","Tester Oprogramowania","2022-04-24","'2022.05/21","Santander","Nie - nadal w tej samej pracy","Nie","Nie"
"112847","148162","2022-01-18 10:55:52","Kandydaci","Lost","4.3 Samodzielnie znalazł pracę","_old_Scrum Master","2022-04-03","'2022.04/43","Amazon","Tak","Tak","Tak"
"112840","148155","2022-01-18 10:09:15","Propozycja konsultacji","Lost","4.1 Niezainteresowany wsparciem HR","Tester Oprogramowania","2022-03-13","'2022.03/56","Własne","","",""
"112773","147263","2022-01-17 15:04:41","Kandydaci","Open","","_old_Scrum Master","2022-02-27","'2022.03/26","Własne","Nie","Tak","Nie"
"112751","131459","2022-01-17 12:00:07","Propozycja konsultacji","Lost","4.4 Przeterminowani","Java Developer - First Project","2022-04-03","2022.04/25","Amazon","Brak informacji","Brak informacji","Brak informacji"
"112748","147649","2022-01-17 11:22:13","Odbyte konsultacje","Open","","Tester Oprogramowania","2022-03-27","'2022.04/26","Santander","Tak","Tak","Tak"
"112741","147977","2022-01-17 08:01:23","Propozycja konsultacji","Lost","4.4 Przeterminowani","UX Designer","2022-05-08","'2022.06/04","Własne","","",""
"112724","144548","2022-01-16 19:57:32","Kandydaci","Open","","Data Science","2022-05-15","2022/6/54","Santander","Tak","Tak","Tak"
"112658","112052","2022-01-15 08:36:55","Po rozmowie 2","Open","","Python Developer","2022-06-12","2022/7/31","Orange","Tak","Tak","Tak"
"112651","146422","2022-01-14 21:50:50","Odbyte konsultacje","Open","","_old_Scrum Master","2022-02-27","'2022.03/15","Własne","Tak","Tak","Tak"
"112624","141106","2022-01-14 14:00:32","Odbyte konsultacje","Open","","Frontend Developer - Pełny kurs","2022-06-26","2022/7/4; 2022/7/41","Urząd Pracy","Tak","Tak","Tak"
"112587","146107","2022-01-13 23:40:05","Odbyte konsultacje","Open","","UX Designer","2022-05-08","'2022.06/20","Santander","Tak","Tak","Tak"
"112586","147610","2022-01-13 23:20:08","Propozycja konsultacji","Lost","4.1 Niezainteresowany wsparciem HR","_old_Scrum Master","2022-02-27","2022.03/17","Amazon","Brak informacji","Brak informacji","Brak informacji"
"112420","125081","2022-01-13 09:03:16","Odbyte konsultacje","Open","","Java Developer - First Project","2022-05-22","2021.09/04","Amazon","Nie","","Nie"
"112382","115474","2022-01-12 17:46:34","Propozycja konsultacji","Lost","4.4 Przeterminowani","Data Science","2022-05-15","2022/6/67","Amazon","Brak informacji","Brak informacji","Brak informacji"
"112173","147218","2022-01-11 11:34:15","Zakwalifikowani","Lost","4.1 Niezainteresowany wsparciem HR","Tester Oprogramowania","2022-03-13","'2022.03/47","Orange","","",""
"112172","147216","2022-01-11 11:26:51","Kandydaci","Lost","4.3 Samodzielnie znalazł pracę","Tester Oprogramowania","2022-03-13","'2022.03/41","Orange","Tak","Nie","Nie"
"112170","147215","2022-01-11 11:23:59","Po konsultacji CV","Lost","4.3 Samodzielnie znalazł pracę","Tester Oprogramowania","2022-03-13","'2022.03/49","Orange","Tak","Tak","Tak"
"112169","147213","2022-01-11 11:20:53","Po warsztatach","Lost","4.3 Samodzielnie znalazł pracę","Tester Oprogramowania","2022-03-13","'2022.03/35","Orange","Tak","Tak","Tak"
"112168","147212","2022-01-11 11:15:50","Odbyte konsultacje","Open","","Tester Oprogramowania","2022-03-13","'2022.03/45","Urząd Pracy","Tak","Tak","Tak"
"112149","147132","2022-01-11 09:08:09","Odbyte konsultacje","Open","","Business Intelligence","2022-04-10","2022.04/49","Własne","Tak","Tak","Tak"
"112134","146215","2022-01-10 23:56:48","Kandydaci","Open","","Python Developer","2022-04-24","2022.06/45","Własne","Tak","Tak","Tak"
"112120","147151","2022-01-10 19:48:37","Kandydaci","Open","","Data Science","2022-07-10","2022/8/41","Santander","Tak","Trudno powiedzieć","Brak informacji"
"112113","147144","2022-01-10 19:21:50","Kandydaci","Open","","Tester Oprogramowania","2022-03-27","'2022.04/18","Amazon","Brak informacji","Brak informacji","Brak informacji"
"112080","144597","2022-01-10 13:07:40","Kandydaci","Lost","4.3 Samodzielnie znalazł pracę","Tester Oprogramowania","2022-03-27","'2022.03/59","Własne","Tak","Tak","Tak"
"112066","147069","2022-01-10 10:26:32","Propozycja konsultacji","Lost","4.4 Przeterminowani","_old_Scrum Master","2022-04-03","'2022.04/45","Amazon","Brak informacji","Brak informacji","Brak informacji"
"132556","146750","2022-01-07 14:23:15","Propozycja konsultacji","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2022-04-30","'2022.03/14","Własne","","",""
"111939","146649","2022-01-06 16:35:48","Kandydaci","Open","","_old_Scrum Master","2022-02-27","'2022.03/16","Własne","Tak","Tak","Tak"
"111897","145598","2022-01-05 16:30:29","Propozycja konsultacji","Lost","4.4 Przeterminowani","UX Designer","2022-05-08","'2022.06/14","Santander","","",""
"111891","130963","2022-01-05 15:45:08","Odbyte konsultacje","Open","","Python Developer","2022-04-24","2022.06/10","Amazon","Tak","Nie","Nie"
"111880","146655","2022-01-05 13:27:15","Kandydaci","Open","","Java Developer - Introduction","2022-07-17","2022/7/39","Amazon","Tak","Tak","Tak"
"111865","146641","2022-01-05 09:49:45","Propozycja konsultacji","Lost","4.4 Przeterminowani","Java Developer - Introduction","2022-05-22","2022/7/36","Amazon","Brak informacji","Brak informacji","Brak informacji"
"111833","107346","2022-01-04 16:04:26","Kandydaci","Open","","_old_Scrum Master","2022-02-27","'2022.03/19","Własne","Tak","Tak","Tak"
"111788","122575","2022-01-03 17:45:01","Propozycja konsultacji","Lost","4.4 Przeterminowani","Python Developer","2022-04-24","2022/7/24","Amazon","Tak","Tak","Tak"
"111765","146276","2022-01-03 12:56:52","Propozycja konsultacji","Lost","4.4 Przeterminowani","Frontend Developer - Pełny kurs","2022-05-01","'2022.03/29; 2022/7/7","Własne","","",""
"111761","132923","2022-01-03 12:08:58","Kandydaci","Open","","UX Designer","2022-05-08","'2022.06/05","Santander","","",""
"111727","134843","2022-01-02 13:55:10","Kandydaci","Open","","_old_Scrum Master","2022-02-27","'2022.03/27","Własne","Tak","Tak","Tak"
"111696","146418","2021-12-31 01:19:57","Propozycja konsultacji","Lost","4.4 Przeterminowani","Tester Oprogramowania","2022-03-27","'2022.04/30","Amazon","Brak informacji","Brak informacji","Brak informacji"
"111673","146388","2021-12-30 14:04:02","Kandydaci","Lost","4.3 Samodzielnie znalazł pracę","Tester Oprogramowania","2022-03-27","'2022.04/02","Własne","Tak","Tak","Tak"
"111666","146385","2021-12-30 12:45:52","Odbyte konsultacje","Open","","Data Science","2022-05-15","2022/6/53","Amazon","Tak","Tak","Tak"
"111629","138304","2021-12-29 11:42:28","Kandydaci","Open","","Python Developer","2022-04-24","'2022.05/41","Własne","Tak","Nie","Nie"
"111615","145812","2021-12-28 22:09:20","Kandydaci","Lost","4.3 Samodzielnie znalazł pracę","Business Intelligence","2022-04-10","2022.04/46","Santander","Tak","Tak","Tak"
"111559","129064","2021-12-23 22:52:52","Kandydaci","Open","","Java Developer - First Project","2022-04-03","2022.04/24","Własne","Tak","Nie","Nie"
"111551","146186","2021-12-23 16:52:52","Propozycja konsultacji","Lost","4.4 Przeterminowani","UX Designer","2022-05-08","'2022.06/15","Urząd Pracy","","",""
"132555","146150","2021-12-22 11:31:35","Propozycja konsultacji","Lost","4.4 Przeterminowani","Tester Automatyzujący","2022-12-11","","Amazon","Tak","Tak","Tak"
